"","V1","C_AICC","T0","Tm","c","bAICC","Snl_B0","Snl_E","Snl_E_h","Snl_T_h","Snl_AICC","Snl_Converge","Snh_B0","Snh_E","Snh_E_l","Snh_T_l","Snh_AICC","Snh_Converge","Full_B0","Full_E_h","Full_E_l","Full_E","Full_T_l","Full_T_h","Full_AICC","Full_Converge","Sample_size"
"193","MTD3755",20.5359928232814,0,35.1156615959531,0.00312803889721543,24.273799153205,1.20420753713459,0.712119969189816,1.04789352791237,303.15,34.3927344644789,1,5.12642416720518,0.174250211163564,-0.667603427083452,289.828956254674,34.840572481068,0.8,3.46650257988552,0.611399199983079,-0.667603427083452,0.433688419671532,285.933929015111,303.15,82.2518177655753,0.9,6
"194","MTD3635",312.435101162855,0,25.0104689212772,0.000582353387562184,344.957203592042,0.105332254406489,0.960423838677495,11.0093817598548,292.713566,302.482013734659,1,0.704131903920149,0,-0.789069820164977,285.052410404231,367.209885808465,0.9,0.186884100484177,11.0863959505742,-0.789069820164977,0.759812745278074,278.429457168537,292.713566,305.092887979712,1,593
"195","MTD3636",-154.846629541943,0,12.9011584825204,0.0048506020574422,-26.3026452431904,0.426239287868862,1.14461307720344,6.04357984285303,284.383259260552,-188.945150899725,0.95,1.18832977623727,0.155868614797183,-1.06688239812922,281.997890703033,-149.645264559746,1,1.26496263187686,5.71403294747391,-1.06688239812922,0.422797103605239,282.321200914,284.080873636739,-181.132883168055,0.9,380
"196","MTD3930",40.4210485301406,0,35.0030370412413,0.00101626481750488,44.8240549967213,NA,NA,NA,NA,NA,0,0.670170244429981,0.690896274251729,-0.32549114881196,308.15,48.1167469719959,0.95,NA,NA,NA,NA,NA,NA,NA,0,6
"197","MTD3931",23.9696501395682,20,40,0.00424305941476004,31.9064158352316,NA,NA,NA,NA,NA,0,1.21763966766535,0.558396713897793,-0.68003431615454,308.15,33.8942578054392,0.65,0.0134965359570365,2.86836953353514,-0.68003431615454,1.73304459953625,298.927187767896,308.15,91.8937582085538,0.05,6
"198","MTD3932",17.3025329330358,0,35.0034154908864,0.000679626357209288,35.6129744266227,0.50336593895915,0.583522399626997,7.00479813675341e-05,310.422770790383,31.792707246736,0.1,0.251726439111264,0.583481539500343,-0.402685123423358,126.92991074156,31.79270721849,0.3,0.379449991886857,13.8582472285601,-0.402685123423358,0.514523580978111,273.15,318.15,82.3364970942731,0.1,6
"199","MTD3933",23.5984089540379,0,35.0035743922805,0.00084225696063043,37.1554810406614,NA,NA,NA,NA,NA,0,0.64611700180646,0.345691904590561,-0.21472660996372,87.8008308680677,39.6640622897293,0.85,NA,NA,NA,NA,NA,NA,NA,0,6
"200","MTD3939",-46.8624564603669,0,39.4444276319053,0.000440669741608905,-27.3067173703995,0.180780007352044,0.700000779080778,1.54206823771621,305.15,-19.6045855357105,0.85,1.28553758737507,0,-0.997126784870006,290.575460032735,-11.2503855787485,0.9,0.666381274276064,0.961264680186229,-0.997126784870006,0.350395059717381,288.591588049566,305.15,-13.8196374523426,0.95,14
"201","MTD3940",-66.717916076888,5.57244335414676,40,0.000114962912006796,-64.501344160815,0.0235952883043741,0.851502194184221,1.54664566732965,305.15,-68.9748855203257,0.75,0.337690762918754,0,-0.934113674166685,295.956230702244,-54.8072683019257,1,0.0581310695928399,1.6498945339262,-0.934113674166685,0.52381288827643,283.133407077529,309.587797968419,-44.5543713189521,1,14
"202","MTD3941",-72.5429492412245,10.3024314819579,40,8.74131526561642e-05,-74.2353592308377,0.0121591295662509,0.825304776572706,1.91086384922697,308.15,-76.4985378294769,0.9,0.185154100104482,0.0608877758152704,-0.803580733847702,298.69983872251,-61.7033261290061,1,0.0810039584488257,5.09570508939183,-0.803580733847702,0.280238566534453,293.75661764613,311.436412370198,-54.6992142245963,1,14
"203","MTD3942",-31.964845565733,0,40,0.000528423047319649,14.6161939022588,0.628614462950061,0.422937625735542,2.82442232681683e-06,315.98625643958,-15.3785172901411,0.3,0.314309655807754,0.422936016967233,-0.37090726009161,114.306844156487,-15.3785172875417,0.4,1.69257203155533,19.2084788521777,-0.37090726009161,0.185647106656943,309.65,318.15,19.2704698739179,0.1,13
"204","MTD3943",-72.529328016748,14.0655737061283,40,0.00026946390664758,-35.7797500760313,0.0212963045255948,0.91134300127492,1.25069283231739,309.65,-59.2614866342046,1,0.201942834778342,0.258404378430137,-0.986851332903398,295.656382684285,-67.4727648339916,1,0.0942323578791064,0.506547574726778,-0.986851332903398,0.573526518911134,291.69609504084,309.65,-43.3555159515615,0.95,13
"205","MTD3637",863.912547868031,0,24.7054204564208,0.000803671279465702,908.516423725395,0.295090765371763,0.512321578395962,7.14068503934435,294.177803,877.618616783803,1,1.41305377717105,0,-0.680425666858447,294.177803,951.604618102217,1,1.32360384691036,7.32126101146658,-0.680425666858447,0.137491625747034,294.177803,294.177803,892.028272660713,1,539
"206","MTD4006",-30.3598364821024,6.26709796798245,40,0.000277547914391031,20.1667195850435,0.0918237866153057,0.640460343306628,0.661196668613726,313.15,-32.639853185819,0.9,0.528659767985269,0.203158451906192,-0.486782839656293,301.025167824408,-20.3788755825651,1,0.37542610402512,4.88511146300704,-0.486782839656293,0.261173830081853,295.388170664548,318.15,10.8447166247109,1,7
"207","MTD4008",59.8008621111041,0,21.9503972583685,0.0810569692337831,92.3192203256157,68.6236356355097,0.140237468065896,9.017995927097e-06,300.853796656535,61.9618341263463,0.85,34.3123129735496,0.140232764041977,-0.139146762223209,66.2597161018947,61.9618341275527,0.5,64.9714567227128,4.88173652973173,-0.139146762223209,0.0807036761861234,273.15,315.008676931621,100.022029701938,0.5,9
"208","MTD4030",0.739351889406031,0,40,0.00117102300964968,42.2947132447412,0.554422422472499,0.631669101011465,1.05756364536108,308.138,3.93266947759154,0.8,3.78599549079277,0.0771292910829402,-0.518324289579503,297.838319387198,22.8565431963048,0.9,1.53675116405275,0.965583720504883,-0.518324289579503,0.359564409843011,286.889780540832,312.478165002987,40.3871924046425,0.95,9
"209","MTD4031",20.6966980595236,1.69128230724291,40,0.000925958674026146,34.5345556309105,0.415894441490572,0.544538647678391,1.90609039076216,312.106509075858,20.0491943076293,0.85,2.99390324214768,0.0514519077319022,-0.517303428188946,298.507016083344,28.5139536507929,0.9,1.81147549081804,19.8493074442287,-0.517303428188946,0.192975999935483,293.9292269168,313.477821869981,56.6542586695834,0.95,9
"210","MTD4060",89.8777504149931,15.1603346815583,35.7594376201874,0.239348312393366,83.2768557103009,20.9312362326761,0.76026429662509,29.6282002305604,305.989966315399,77.7058636588787,0.95,294.048540618688,0.0808353134773097,-0.831583313659077,299.569492052835,90.0438084047011,1,15.7497776581435,3.61557019498826,-0.831583313659077,0.902315066976924,273.15,305.915371012752,128.16328796248,0.8,7
"211","MTD3640",41.420733183455,4.99186071899726,40,0.0170858972717874,57.5598268891606,7.3293980646471,0.496453009535794,1.78600635016582,313.80256928334,37.5071793331406,1,38.2471272218281,0.142343524744453,-0.399529961666658,299.617739709717,58.3351518963262,0.85,23.9226582080169,2.24801202155616,-0.399529961666658,0.273179513780466,293.747899430805,313.744088566781,82.073400748814,1,7
"212","MTD3641",54.9452577238791,0,38.2309183078763,0.0112806210174663,59.8338999003563,7.51907699603374,0.526946863627513,2.07604243220728,304.600759316213,53.4428684451063,0.95,24.9843676491185,0,-0.409952450355211,273.630718703374,73.3383142673782,0.75,18.2956106832365,1.97238049191569,-0.409952450355211,0.342102578615429,285.483996903145,304.085137641273,98.4076888958847,1,7
"213","MTD3642",307.338913513763,6.09899377793603,40,0.00612438510492553,308.030108384338,2.36867832461107,0.542842014288716,102.739226063136,304.764067541248,305.482665362883,0.95,12.099501311412,0.220207365239723,-0.544809921162182,299.222753558201,309.168699139234,1,3.96086776193721,103.225310020105,-0.544809921162182,0.434119261847021,278.651086354115,304.758420465681,312.742616918247,0.9,78
"214","MTD4147",15.3709460838949,20,39.0817005573604,0.00148561464053538,12.5512993124301,0.0569910937973693,0.915799094827055,4.06124386005054,309.594963128268,17.6100855986562,0.85,0.831366922987187,0.30219361989206,-0.687867408522893,303.511781054893,20.4527292932891,1,0.0787014273893411,5.95275936421609,-0.687867408522893,0.829227486041195,273.15,309.294982451108,67.9508179285454,0.95,6
"215","MTD4148",33.5761303925765,7.2336631505507,40,0.000870475999676756,19.1706213368695,0.168357101209911,0.743455813415154,28.7143619652409,308.105244558121,31.6765123358161,0.65,2.59141498498589,0.0245930764495185,-0.860644553180143,298.82236598308,34.2155298479942,1,0.2091061409153,12.1948447114734,-0.860644553180143,0.685972525354935,273.15,308.226447165519,81.7112423353896,0.55,6
"216","MTD3643",27.5735348875997,12.7654044259525,40,0.0105330597935715,60.7210017252321,2.57211934389238,0.49812148335943,23.9877800319627,312.696305644761,30.4488987159551,0.85,3.34968719057357,0.434472424597469,-0.462915995687442,261.755506596171,35.3930968938414,0.95,3.91355738868465,4.29922769531344,-0.462915995687442,0.415541650567442,273.15,318.15,75.740680590902,0.55,8
"217","MTD3644",37.2222351316826,0,39.6703399044306,0.00396965736883556,54.5011240817215,3.39668340742671,0.393599730305332,1.02274137331557,312.816668,39.9654528947225,0.95,12.9718785559031,0.0804921239862826,-0.252646820189719,298.066948454163,47.3582417815505,0.6,6.2328883745596,0.982130713466639,-0.252646820189719,0.290432662137633,274.272030995889,312.816668,85.2374366506524,1,7
"218","MTD3653",47.1215836992416,9.2542882197831,40,0.00968736179830458,85.4236717933672,2.11662722840896,0.581037762727507,5.1141181462196,315.217449347131,37.9350401225258,1,16.5874293075435,0.192240224469699,-0.548078436630482,304.314578866102,49.5827803908206,1,25.5464709756396,27.7617704826101,-0.548078436630482,0.175438155244627,313.06363,313.402217209615,72.9058004007722,0.95,11
"219","MTD3654",33.0185691239769,3.98563171602269,40,0.00971453723933035,65.4444114011947,3.76894214117718,0.684145682435518,0.295954662504391,308.425806,40.9868585563739,0.75,3.93164494305368,0.512046857875075,-0.617740790999389,269.190442362564,39.7546404680172,0.9,6.79093662793858,0.0654464646146946,-0.617740790999389,0.546433646196905,274.4234033805,308.425806,74.9350004555051,0.5,10
"220","MTD3664",5.82424016375899,0,39.9407775593924,0.000958715130899899,34.8834783765214,0.923576551742092,0.383665114698949,0.662746689446972,313.086787,13.8448708422214,0.9,3.05166148984403,0.0927461230959026,-0.23468219722552,297.569311994716,21.3936204283132,0.65,1.75785400409489,0.588434483357327,-0.23468219722552,0.277255781956938,276.570185037881,313.086787,63.5523862956626,1,6
"221","MTD3667",10.6987527994587,0,40,0.000990359850277936,32.8122605281953,0.619118778431674,0.49980600965952,1.4811083382971,310.02422743492,10.8813256806796,0.9,4.11669248648801,0,-0.40320437077457,298.99617529038,33.4681915320264,0.8,1.6594556127843,1.47467691566786,-0.40320437077457,0.293119905243015,287.981372337412,310.710104778381,59.2103434348954,0.9,6
"222","MTD3669",24.6315497302039,0,39.9949073683829,0.000926401611317991,35.2471813497143,0.939573185207644,0.377548673851481,0.604971421743987,313.141005,28.9806185148357,0.95,2.85256157318488,0.0944801418354673,-0.247495338240802,294.787357222849,29.9133292159532,0.7,2.51010106793813,0.459943426129391,-0.247495338240802,0.21850403816276,293.122361080243,313.141005,78.925598117557,1,6
"223","MTD3670",33.8885696714963,0,40,0.000985997177296791,34.2524149204053,0.627020820571544,0.458673808392404,1.75808000895048,312.294789099275,33.2739718692552,0.85,4.20885243839678,0.00345692399710321,-0.425493160298564,300.168428091465,36.8763182763294,0.8,1.00972755873629,1.76125361695744,-0.425493160298564,0.356104554587809,273.15,312.749922794733,83.3146273026935,1,6
"224","MTD3671",232.162207652337,0,23.4109511122974,0.010465759864712,243.836299884199,2.56087457288707,0.892522231425913,0.935220171770995,293.323176,232.159440845546,0.85,7.56529288752884,0.285374215135088,-0.62154061585132,286.787916083009,232.362669975618,0.95,11.5656058342112,0.480878282377502,-0.62154061585132,0.359140010694695,293.323176,295.771250332708,240.518950057242,1,65
"225","MTD3672",102.941602461544,3.50811212932237,21.7972573730945,0.0128530371673478,97.6012666918064,3.75405171182862,0.30751889689697,23.1974462575191,292.871375071219,102.549748656764,0.95,9.06688508720265,0,-0.360098807101592,274.433053650972,103.211121204861,1,6.33742477640303,23.1206545586845,-0.360098807101592,0.202585710119859,273.155150482625,292.775792855725,120.553735499469,0.35,24
"226","MTD3673",45.9461494731778,13.4576260405891,20.2283807380698,0.0481363254347479,39.6410613117731,2.22466210972852,0.497886373582249,59.8950218562224,292.606916103314,47.7134332960212,0.95,8.65601941673347,6.03696027539358e-06,-0.348387654565179,280.766871002996,49.2446113484812,1,6.38278214641662,60.4902402659466,-0.348387654565179,0.316716435147469,292.125681,292.522115703595,78.5147751734467,0.15,12
"227","MTD3674",46.2188163129105,0,25.6798958383154,0.00729770043201673,56.2266367156644,2.8384415614008,0.815174600450891,3.07867383334937e-05,299.417363146907,50.7107019416194,0.6,1.41928705457125,0.8151586465247,-0.848685364643124,179.671146882142,50.7107019416876,0.45,2.73126790574397,0.288812675607544,-0.848685364643124,0.851683504299891,273.15,292.558595791295,71.0983157145185,0.7,21
"228","MTD4219",31.7500283055662,14.8979679335795,40,0.0043592197077969,56.2669116416366,0.696854291818527,0.692446922405797,0.53917265747731,318.15,31.836696364516,0.8,10.5712181275079,0.170055233183899,-0.523970339123301,317.425090572741,31.8416043268249,1,NA,NA,NA,NA,NA,NA,NA,0,6
"229","MTD3675",43.8225255115442,14.2857391819777,20.0738963246654,0.0616260610691464,31.4594174366651,0.0291974799941386,3,9.21370589197661,292.095752972121,44.3047094781012,1,5.78307637546219,0,-3.24832502003207,278.864495268197,45.0972654561035,0.9,0.067825079728065,8.42653961684463,-3.24832502003207,3,291.149264,291.149264,89.4229315405186,1,7
"230","MTD3676",70.6823160788791,11.6233340329194,24.4978869072015,0.0139787647894755,68.952434431346,0.68909530569454,0.945420685597637,114.124254366644,295.059782597243,71.6349576645313,0.4,8.67480724083236,0.0716641721064818,-1.01848555085704,293.857443,75.119273059346,1,0.819444646800153,48.7486869805106,-1.01848555085704,0.888390643433967,273.15,295.110770801859,90.2836402593897,0.85,23
"231","MTD3677",-13.3157809783742,0,25.0127427397628,0.00134880403865602,-0.750161852926083,1.04894842330681,0.384782306944161,6.97373664334295e-05,318.15,-9.59339928618759,0.4,0.524575859411293,0.38474174243599,-0.350042708141604,116.216327402852,-9.59339930551902,0.85,1.65126116378181,9.20974597059201,-0.350042708141604,0.190938298564614,294.783482,318.15,5.08383063432767,0.1,32
"232","MTD3678",10.4037660942267,0,26.2241627146092,0.00137814061688528,7.59975343826251,0.507511038798404,0.475317524191164,19.7350895852854,295.954314761964,9.04760177236891,0.95,1.85514016477649,0.140375324476789,-0.469282062829598,291.392319150014,10.657809399304,0.8,0.813284552189728,19.854805416392,-0.469282062829598,0.36058163719903,273.15,295.897453606438,23.8520286554375,0.95,31
"233","MTD3679",12.8196097520679,0,23.5789522938142,0.00192642371506765,20.0665525738291,1.58168155425806,0.263652186757492,2.85234269296219e-05,318.15,13.1427944495584,0.4,0.790902407759685,0.263636108017049,-0.280785820259774,113.808004642612,13.1427944546838,0.75,1.39837683443394,5.36221992151135,-0.280785820259774,0.168709897784558,273.15,318.15,31.1935458194871,0.5,24
"234","MTD3685",16.6926617853377,0,39.8570390708697,0.000486270214484628,10.632949613161,0.330740477889345,0.55297200090148,0.635989408065094,308.37644,16.7342940515072,0.9,1.32606783111173,0.166195127438431,-0.378857980638528,297.933973564495,16.8346517929143,0.75,0.773988926371019,0.441077338222524,-0.378857980638528,0.38083102494762,285.22617262945,308.37644,47.5291529997287,1,12
"235","MTD3686",31.0235415719327,5.36041539656941,40,0.0010771462756994,23.4394622036988,0.372678255229488,0.597246226919436,1.72860665463008,310.47818,31.6778322760452,0.95,2.61609059957896,0.0979928075944661,-0.535972614532343,298.642548573427,33.579898724992,0.9,0.910984727610897,1.44116251597719,-0.535972614532343,0.412756358737418,286.66211160952,310.47818,62.2832847425478,0.9,12
"236","MTD3687",19.5802835699176,0.804280235353278,40,0.000612195413941302,13.9522692414518,0.353604568274044,0.508899722308036,1.40032618766814,310.517622,22.8860143230995,1,1.87966223694254,0.0841706075188766,-0.411236679090333,297.723438795826,24.9239819080749,0.8,0.780626458064641,1.18376722597798,-0.411236679090333,0.359229761629428,284.267742658857,310.517622,53.5670697849729,0.85,12
"237","MTD3688",2.14231689517913,2.31624073606767,40,0.000587468490030348,6.14887566990758,0.271401461026184,0.590616335770311,1.26341149734964,308.97474,16.1076631630725,1,1.48751995757803,0.1318466286364,-0.47219378665749,296.907592905003,17.9466975946207,0.8,0.670752103503845,1.09694391208077,-0.47219378665749,0.402433848047894,286.905718718564,308.97474,46.5308266002489,0.85,12
"238","MTD3689",21.3083943533566,7.73550294003399,40,0.00130269495846049,27.5385857690145,0.414538490002736,0.599867766875481,0.959390949107992,311.68998,23.198932563224,0.95,2.31074543850255,0.159591857198758,-0.450189616742595,298.782889777177,24.2551693034424,0.7,1.01763012244178,0.73445677161396,-0.450189616742595,0.424093982319075,286.774375023803,311.68998,53.7968180400211,0.95,12
"239","MTD3690",-71.8046309912414,10.0652382322631,40,3.60331912005898e-05,-76.7315490946748,0.00272264537566828,1.09159781084636,72.8299290433045,301.22300798977,-90.5222572606495,0.8,0.0704512631755927,0.147765639315409,-1.10945603452372,298.682928010633,-72.5719109855934,1,0.00313244544789652,20.9527733075549,-1.10945603452372,1.04838227962459,273.15,301.397450269872,-58.3472978230611,0.9,12
"240","MTD3691",-65.8192344448236,6.01329295792893,23.9993460084331,3.48120414264217e-05,-52.1851379757788,0.0168704290455181,0.00513285741519099,4.70988216051824,296.054846635608,-63.3049098203408,0.95,0.0308339132821084,0,0.0407320066388032,277.859064564947,-56.4134266497495,0.8,0.0342691996565908,4.73229723060714,0.0407320066388032,0.0262099038678251,273.15,294.844827622266,-28.0719258151447,0.45,10
"241","MTD3692",-78.9335966138109,8.00675984418438,27.9888820229318,4.78404512186585e-05,-26.7790420825983,0.0910064000611944,1.23590262301593,2.24456799156325,281.158502,-65.6457198265606,1,0.0868140121423243,0,0.0407320066388032,281.158502,-29.5959175476288,0.7,NA,NA,NA,NA,NA,NA,NA,0,11
"242","MTD3712",-110.80576838261,11.5677057518378,40,0.000210335272196113,21.6484025971103,0.0923523089050755,0.546792249751572,1.9428604435544e-05,318.15,-106.29517839913,0.7,0.0464390052621043,0.545815865919513,-0.558253919552959,234.682125421347,-106.299102989454,1,0.0696656666280091,0.183084469621022,-0.558253919552959,0.602793366771554,273.15,318.15,-78.4987191302343,0.05,19
"243","MTD3713",-104.482068628208,8.54710106299801,40,0.000201176585446655,23.1880861905622,0.126709781794642,0.492262970354704,1.00647991639338e-05,318.15,-85.4025929502344,0.5,0.0633565583384023,0.492257954077264,-0.499887049929228,136.962649823594,-85.4025929530959,0.3,NA,NA,NA,NA,NA,NA,NA,0,19
"244","MTD3714",-96.5333483335379,7.6837803771597,40,0.000117756111202482,-0.650896568884067,0.0838226498561853,0.451662999311941,0.0483795442727791,318.15,-87.1953827016995,0.85,0.0561170025927013,0.400491902429234,-0.461061840520397,262.771764229359,-87.5733268286144,1,0.0967996499382803,0.0717789130687914,-0.461061840520397,0.428800703876296,273.15,318.15,-65.8947331334439,0.1,19
"245","MTD3715",-126.405019361665,5.26205253321782,40,8.14317838232079e-05,-15.3320624358018,0.0447043159971267,0.49268532484093,0.397139343506597,318.15,-99.5973990833443,0.8,0.101187388269335,0.238147445353205,-0.414408395912268,286.626710485094,-101.129558499865,0.95,0.108661958208763,0.180259306085472,-0.414408395912268,0.339994169983831,286.583348336615,318.15,-80.1204161113107,0.7,19
"246","MTD3891",-16.1710212434083,8.03747083126479,40,0.000837947164934568,28.3359910286961,0.595239533831951,0.456352764815434,2.15853380393859e-05,318.15,-6.54414924653983,0.55,0.297637048082652,0.456341612881357,-0.410381797181944,122.910546218126,-6.54414926132661,0.45,0.646010982096612,0.0629743271634483,-0.410381797181944,0.449390735058916,273.15,312.706574035333,29.3285086909437,0.1,11
"247","MTD3892",-6.63413422525724,11.0480779259116,40,0.0019152643288213,41.570523765905,0.639386152834924,0.590496428816448,0.227512117316898,312.15,5.10224546923825,0.75,0.618015619569625,0.452579870213287,-0.541837102897353,267.864258605291,4.53086779404364,0.85,1.07550849586172,0.0565744252558278,-0.541837102897353,0.481995993223195,274.071122438001,312.15,37.3622914998677,0.4,11
"248","MTD3893",-0.587822018891178,11.331833189828,40,0.00179436536439806,40.141165438025,0.454583681690047,0.500870031556467,4.62340131099978,318.15,2.23338020244851,0.8,0.472660024656595,0.486954836334242,-0.459269699591241,127.427275564281,3.33818403296058,0.75,0.672000374774394,6.12444920868326,-0.459269699591241,0.427955091145552,273.15,318.15,38.6836854348999,0.45,11
"249","MTD3894",-10.490297819157,11.0134192829149,40,0.00173001229759246,36.2140125205368,0.431632977064976,0.520539817309212,2.39883921208526,318.15,-17.1395665302295,0.95,2.77176831139952,0.185277520859059,-0.499247257010657,304.286081073389,-10.1747963733732,0.8,0.653582217283087,3.05440867698148,-0.499247257010657,0.430337516288381,273.15,318.15,15.7967440636911,0.95,11
"250","MTD3895",-7.58616390486058,10.9522373977061,40,0.00187419441705427,41.0646502544945,0.510657700661464,0.483216778932554,8.54192722950117,318.15,-1.87083225862413,0.95,0.543336118524417,0.471112860705217,-0.498376590745134,250.611950517677,-1.95219184569685,0.95,1.03886635174812,0.0770668892574771,-0.498376590745134,0.479781841115944,273.15,318.15,31.6613926770876,0.45,11
"251","MTD3994",14.7427494701342,1.49810682896047,40,0.00213887057136674,24.5957040353819,1.07473449983749,0.552241998554415,1.06159855167638,312.244196093429,16.519451359954,1,5.11829288036176,0.171688593689534,-0.422628214975683,297.624822672927,26.4015538283297,0.7,6.9053651113153,1.05183831387122,-0.422628214975683,0.210155821107526,308.15,312.885128011513,66.6056297459672,0.95,6
"252","MTD3995",25.5701336922781,0,40,0.00150864828710397,25.4419664125863,1.34466122430741,0.49039189002112,0.291036406520965,308.15,25.6749356038886,0.6,1.59830126145079,0.306119473743088,-0.377882734549504,268.80142927309,25.6641012078338,0.7,3.19248687029699,0.000171134651380714,-0.377882734549504,0.306345363419235,280.673689478093,312.663449871936,75.6641022740426,0.15,6
"253","MTD3996",64.947138923003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,6
"254","MTD3999",27.0754402009632,0,30.1819164983365,0.00325573855857213,44.0002090956707,1.69724789096999,0.357621047976678,20.1721126562713,305.546939387861,28.4055247368497,0.7,1.70093411577177,0.356225257057625,-0.361307960517734,119.066151251776,28.4086996816784,0.5,2.84735279367734,9.33030196555916,-0.361307960517734,0.261962679544236,273.15,318.15,78.9453803860292,0.85,6
"255","MTD4018",-7.40536076359521,0,35.1788572370018,0.000468317902935445,24.166365933119,0.817050817292261,0.246604110522224,1.46097653936882e-05,318.15,-3.95415127061044,0.75,0.40854105881753,0.246596803178461,-0.241593547533493,92.7801558027271,-3.95415126953521,0.45,0.719218389112258,7.58843240999762,-0.241593547533493,0.173044450658505,273.15,318.15,48.8001583357935,0.15,6
"256","MTD4021",8.92686610720905,15.2876969066074,40,0.00140120196722529,9.7467336146519,0.097357802036979,0.863296824886877,32.725561282803,307.131285885917,3.63930385227622,0.95,0.919590702206875,0.340204395926576,-0.943274348100666,299.041696988158,9.24638044730252,1,0.180350318977787,215.743077076714,-0.943274348100666,0.712185332738384,285.328703201306,306.823108054352,38.0645246187732,0.95,10
"257","MTD4022",-3.25695472213234,15.729804220853,40,0.00187668274322111,14.9625591718749,0.115970199555184,1.00855557409791,0.861584948694746,307.606,-1.87049507036309,0.9,0.857789723956764,0.409127895931558,-0.771997024355934,296.797287336618,-2.06885057421885,1,0.436507613154273,0.376076777750056,-0.771997024355934,0.701055153034268,291.613872664677,307.606,32.8724776699129,0.95,10
"258","MTD4137",31.3490621561664,0,40,0.00129866061977299,38.873555804344,0.981510076240875,0.431999149337724,1.05931340663337,313.15,33.6381612882531,0.9,4.27939385515429,0.0809855225404636,-0.303500973371277,298.028985023449,37.2174755682901,0.55,2.04834073330395,0.970710549008279,-0.303500973371277,0.303382938361282,281.312819411847,313.15,83.531356146543,1,6
"259","MTD4146",2.25818194939371,0,22.6388148382013,0.00013160026631127,-11.2699921396616,0.000801464342840443,3,4.82261436542491,290.819792828098,2.99920180842792,1,0.000146826842092634,3,-22.5658763687957,283.878317439174,11.9073010118505,0.65,0.0010291516499182,5.2025499912256,-22.5658763687957,3,290.262708571944,290.602,52.6608609486215,1,6
"260","MTD4151",27.4937238167288,2.77485732677196,40,0.00383460696981487,33.5999478282274,2.6291661995409,0.621656405556946,5.38116145844181e-05,318.15,29.8942388382636,0.35,1.3147748447562,0.621627985135273,-0.591817175043117,149.029362520268,29.8942387849808,0.3,1.90803623580387,8.193767248005,-0.591817175043117,0.53397318604665,273.15,318.15,83.0267652540659,0.4,6
"261","MTD4152",34.0267615587915,6.1595623603671,40,0.00524457550810766,34.8325478699182,2.88697631812018,0.638047808420705,3.28644387265988e-05,307.628435275124,34.7565298684304,0.5,1.44358679684002,0.638030202046828,-0.605991122489587,151.705187053167,34.7565298621651,0.5,2.80153705298499,0.138560672607756,-0.605991122489587,0.652640675948584,273.15,304.893710449555,85.8780860389568,0.25,6
"262","MTD4153",26.8234847709773,NA,NA,NA,NA,1.10018034134822,1.04079696602733,0.821856700035314,303.15,29.1621387304147,0.95,2.84125395396591,0.589836990330203,-0.912082706281904,283.912483143848,26.7534892744799,0.7,3.46408780205807,0.207863966922016,-0.912082706281904,0.722916463513458,284.984548498774,303.15,76.6134281199656,0.2,6
"263","MTD4154",20.6536613314392,7.0862783474208,40,0.00448179289809736,33.2318981965141,2.04260573452604,0.684966193613447,5.67610909753039e-05,318.15,26.5638914061498,0.2,1.02145942984582,0.684936450614558,-0.62663703853127,151.840310238727,26.5638913237189,0.3,1.54203324125441,0.261617054183054,-0.62663703853127,0.751814382472034,273.15,309.000514481341,82.2404637109885,0.15,6
"264","MTD4155",30.7395035010563,5.80548430094061,40,0.00469279636483254,34.6859418377211,2.95443897204838,0.599413462565204,1.33210192143856e-05,311.009935536821,37.7618070679064,0.15,1.47726567261091,0.599406190999098,-0.539351194310442,142.11918768151,37.7618070680256,0.8,2.5529998907826,0.239333005648784,-0.539351194310442,0.647565676870645,273.15,305.114984405162,89.0365530237742,0.15,6
"265","MTD4156",31.4162581176552,2.7090384796092,40,0.0044665607321121,34.4625051351678,1.54428558901046,0.625402275133023,22.9452669181024,304.315003172726,33.7699180562472,0.75,1.60305816692885,0.606339019078455,-0.574531408427468,148.632794812196,34.0963951681939,0.75,2.74824808662434,0.251776587030594,-0.574531408427468,0.66108655142938,273.15,303.445883514695,85.9444569470167,0.1,6
"266","MTD4157",33.3794800643742,7.3331087806133,40,0.00737142061071235,38.0919405601065,3.08872421033143,0.707370202049604,2.04457828264039e-05,313.866568109338,34.1865114652812,0.4,1.54444231959069,0.707358894731458,-0.716167997169181,170.244647700461,34.1865114665116,0.1,2.06898746934353,10.0860586721899,-0.716167997169181,0.634442266879378,273.15,315.27469127038,85.7396241666205,0.4,6
"267","MTD4158",22.103322690962,7.26537886539203,40,0.00461503508478837,33.4311648605772,2.09737504458791,0.682512223436077,2.23493689250186e-06,318.15,28.166782994163,0.35,1.04869656056845,0.682509861125009,-0.616887496081162,148.117379665671,28.166782987161,0.35,0.7925941861809,0.87934606050965,-0.616887496081162,0.977445166663735,273.15,303.15,90.3056347025706,0.05,6
